station_name,date,precip_mm,season,p95,exceed95
Incheon,2023-07-23,0,Summer,8.70999999999999,0
Incheon,2023-07-24,0,Summer,8.70999999999999,0
Incheon,2023-07-25,0,Summer,8.70999999999999,0
Incheon,2023-07-26,0,Summer,8.70999999999999,0
Incheon,2023-07-27,0,Summer,8.70999999999999,0
Incheon,2023-07-28,0,Summer,8.70999999999999,0
Incheon,2023-07-29,0,Summer,8.70999999999999,0
Incheon,2023-07-30,0,Summer,8.70999999999999,0
Incheon,2023-07-31,0,Summer,8.70999999999999,0
Incheon,2023-08-01,0,Summer,8.70999999999999,0
Incheon,2023-08-02,0,Summer,8.70999999999999,0
Incheon,2023-08-03,0,Summer,8.70999999999999,0
Incheon,2023-08-04,0,Summer,8.70999999999999,0
Incheon,2023-08-05,0,Summer,8.70999999999999,0
Incheon,2023-08-06,0,Summer,8.70999999999999,0
Incheon,2023-08-07,0,Summer,8.70999999999999,0
Incheon,2023-08-08,0,Summer,8.70999999999999,0
Incheon,2023-08-09,0,Summer,8.70999999999999,0
Incheon,2023-08-10,0,Summer,8.70999999999999,0
Incheon,2023-08-11,0,Summer,8.70999999999999,0
Incheon,2023-08-12,0,Summer,8.70999999999999,0
Incheon,2023-08-13,0,Summer,8.70999999999999,0
Incheon,2023-08-14,0,Summer,8.70999999999999,0
Incheon,2023-08-15,0,Summer,8.70999999999999,0
Incheon,2023-08-16,0,Summer,8.70999999999999,0
Incheon,2023-08-17,0,Summer,8.70999999999999,0
Incheon,2023-08-18,0,Summer,8.70999999999999,0
Incheon,2023-08-19,0,Summer,8.70999999999999,0
Incheon,2023-08-20,0,Summer,8.70999999999999,0
Incheon,2023-08-21,0,Summer,8.70999999999999,0
Incheon,2023-08-22,0,Summer,8.70999999999999,0
Incheon,2023-08-23,0,Summer,8.70999999999999,0
Incheon,2023-08-24,0,Summer,8.70999999999999,0
Incheon,2023-08-25,0,Summer,8.70999999999999,0
Incheon,2023-08-26,0,Summer,8.70999999999999,0
Incheon,2023-08-27,0,Summer,8.70999999999999,0
Incheon,2023-08-28,0,Summer,8.70999999999999,0
Incheon,2023-08-29,0,Summer,8.70999999999999,0
Incheon,2023-08-30,0,Summer,8.70999999999999,0
Incheon,2023-08-31,0,Summer,8.70999999999999,0
Incheon,2023-09-01,0,Fall,8.359999999999992,0
Incheon,2023-09-02,0,Fall,8.359999999999992,0
Incheon,2023-09-03,0,Fall,8.359999999999992,0
Incheon,2023-09-04,0,Fall,8.359999999999992,0
Incheon,2023-09-05,0,Fall,8.359999999999992,0
Incheon,2023-09-06,0,Fall,8.359999999999992,0
Incheon,2023-09-07,0,Fall,8.359999999999992,0
Incheon,2023-09-08,0,Fall,8.359999999999992,0
Incheon,2023-09-09,0,Fall,8.359999999999992,0
Incheon,2023-09-10,0,Fall,8.359999999999992,0
Incheon,2023-09-11,0,Fall,8.359999999999992,0
Incheon,2023-09-12,0,Fall,8.359999999999992,0
Incheon,2023-09-13,0,Fall,8.359999999999992,0
Incheon,2023-09-14,0,Fall,8.359999999999992,0
Incheon,2023-09-15,0,Fall,8.359999999999992,0
Incheon,2023-09-16,0,Fall,8.359999999999992,0
Incheon,2023-09-17,0,Fall,8.359999999999992,0
Incheon,2023-09-18,0,Fall,8.359999999999992,0
Incheon,2023-09-19,0,Fall,8.359999999999992,0
Incheon,2023-09-20,0,Fall,8.359999999999992,0
Incheon,2023-09-21,0,Fall,8.359999999999992,0
Incheon,2023-09-22,0,Fall,8.359999999999992,0
Incheon,2023-09-23,0,Fall,8.359999999999992,0
Incheon,2023-09-24,0,Fall,8.359999999999992,0
Incheon,2023-09-25,0,Fall,8.359999999999992,0
Incheon,2023-09-26,0,Fall,8.359999999999992,0
Incheon,2023-09-27,0,Fall,8.359999999999992,0
Incheon,2023-09-28,0,Fall,8.359999999999992,0
Incheon,2023-09-29,0,Fall,8.359999999999992,0
Incheon,2023-09-30,0,Fall,8.359999999999992,0
Incheon,2023-10-01,0,Fall,8.359999999999992,0
Incheon,2023-10-02,0,Fall,8.359999999999992,0
Incheon,2023-10-03,0,Fall,8.359999999999992,0
Incheon,2023-10-04,0,Fall,8.359999999999992,0
Incheon,2023-10-05,0,Fall,8.359999999999992,0
Incheon,2023-10-06,0,Fall,8.359999999999992,0
Incheon,2023-10-07,0,Fall,8.359999999999992,0
Incheon,2023-10-08,0,Fall,8.359999999999992,0
Incheon,2023-10-09,0,Fall,8.359999999999992,0
Incheon,2023-10-10,0,Fall,8.359999999999992,0
Incheon,2023-10-11,0,Fall,8.359999999999992,0
Incheon,2023-10-12,0,Fall,8.359999999999992,0
Incheon,2023-10-13,0,Fall,8.359999999999992,0
Incheon,2023-10-14,0,Fall,8.359999999999992,0
Incheon,2023-10-15,0,Fall,8.359999999999992,0
Incheon,2023-10-16,0,Fall,8.359999999999992,0
Incheon,2023-10-17,0,Fall,8.359999999999992,0
Incheon,2023-10-18,0,Fall,8.359999999999992,0
Incheon,2023-10-19,0,Fall,8.359999999999992,0
Incheon,2023-10-20,0,Fall,8.359999999999992,0
Incheon,2023-10-21,0,Fall,8.359999999999992,0
Incheon,2023-10-22,0,Fall,8.359999999999992,0
Incheon,2023-10-23,0,Fall,8.359999999999992,0
Incheon,2023-10-24,0,Fall,8.359999999999992,0
Incheon,2023-10-25,0,Fall,8.359999999999992,0
Incheon,2023-10-26,0,Fall,8.359999999999992,0
Incheon,2023-10-27,0,Fall,8.359999999999992,0
Incheon,2023-10-28,0,Fall,8.359999999999992,0
Incheon,2023-10-29,0,Fall,8.359999999999992,0
Incheon,2023-10-30,0,Fall,8.359999999999992,0
Incheon,2023-10-31,0,Fall,8.359999999999992,0
Incheon,2023-11-01,0,Fall,8.359999999999992,0
Incheon,2023-11-02,0,Fall,8.359999999999992,0
Incheon,2023-11-03,0,Fall,8.359999999999992,0
Incheon,2023-11-04,0,Fall,8.359999999999992,0
Incheon,2023-11-05,0,Fall,8.359999999999992,0
Incheon,2023-11-06,0,Fall,8.359999999999992,0
Incheon,2023-11-07,0,Fall,8.359999999999992,0
Incheon,2023-11-08,0,Fall,8.359999999999992,0
Incheon,2023-11-09,0,Fall,8.359999999999992,0
Incheon,2023-11-10,0,Fall,8.359999999999992,0
Incheon,2023-11-11,0,Fall,8.359999999999992,0
Incheon,2023-11-12,0,Fall,8.359999999999992,0
Incheon,2023-11-13,0,Fall,8.359999999999992,0
Incheon,2023-11-14,0,Fall,8.359999999999992,0
Incheon,2023-11-15,0,Fall,8.359999999999992,0
Incheon,2023-11-16,0,Fall,8.359999999999992,0
Incheon,2023-11-17,0,Fall,8.359999999999992,0
Incheon,2023-11-18,0,Fall,8.359999999999992,0
Incheon,2023-11-19,0,Fall,8.359999999999992,0
Incheon,2023-11-20,0,Fall,8.359999999999992,0
Incheon,2023-11-21,0,Fall,8.359999999999992,0
Incheon,2023-11-22,0,Fall,8.359999999999992,0
Incheon,2023-11-23,0,Fall,8.359999999999992,0
Incheon,2023-11-24,0,Fall,8.359999999999992,0
Incheon,2023-11-25,0,Fall,8.359999999999992,0
Incheon,2023-11-26,0,Fall,8.359999999999992,0
Incheon,2023-11-27,0,Fall,8.359999999999992,0
Incheon,2023-11-28,0,Fall,8.359999999999992,0
Incheon,2023-11-29,0,Fall,8.359999999999992,0
Incheon,2023-11-30,0,Fall,8.359999999999992,0
Incheon,2023-12-01,0,Winter,9.344999999999999,0
Incheon,2023-12-02,0,Winter,9.344999999999999,0
Incheon,2023-12-03,0,Winter,9.344999999999999,0
Incheon,2023-12-04,0,Winter,9.344999999999999,0
Incheon,2023-12-05,0,Winter,9.344999999999999,0
Incheon,2023-12-06,0,Winter,9.344999999999999,0
Incheon,2023-12-07,0,Winter,9.344999999999999,0
Incheon,2023-12-08,0,Winter,9.344999999999999,0
Incheon,2023-12-09,0,Winter,9.344999999999999,0
Incheon,2023-12-10,0,Winter,9.344999999999999,0
Incheon,2023-12-11,0,Winter,9.344999999999999,0
Incheon,2023-12-12,0,Winter,9.344999999999999,0
Incheon,2023-12-13,0,Winter,9.344999999999999,0
Incheon,2023-12-14,0,Winter,9.344999999999999,0
Incheon,2023-12-15,0,Winter,9.344999999999999,0
Incheon,2023-12-16,0,Winter,9.344999999999999,0
Incheon,2023-12-17,0,Winter,9.344999999999999,0
Incheon,2023-12-18,0,Winter,9.344999999999999,0
Incheon,2023-12-19,0,Winter,9.344999999999999,0
Incheon,2023-12-20,0,Winter,9.344999999999999,0
Incheon,2023-12-21,0,Winter,9.344999999999999,0
Incheon,2023-12-22,0,Winter,9.344999999999999,0
Incheon,2023-12-23,0,Winter,9.344999999999999,0
Incheon,2023-12-24,0,Winter,9.344999999999999,0
Incheon,2023-12-25,0,Winter,9.344999999999999,0
Incheon,2023-12-26,0,Winter,9.344999999999999,0
Incheon,2023-12-27,0,Winter,9.344999999999999,0
Incheon,2023-12-28,0,Winter,9.344999999999999,0
Incheon,2023-12-29,0,Winter,9.344999999999999,0
Incheon,2023-12-30,0,Winter,9.344999999999999,0
Incheon,2023-12-31,0,Winter,9.344999999999999,0
Incheon,2024-01-01,3.9,Winter,9.344999999999999,0
Incheon,2024-01-02,6.4,Winter,9.344999999999999,0
Incheon,2024-01-03,7.8,Winter,9.344999999999999,0
Incheon,2024-01-04,7.8,Winter,9.344999999999999,0
Incheon,2024-01-05,6.8,Winter,9.344999999999999,0
Incheon,2024-01-06,6.4,Winter,9.344999999999999,0
Incheon,2024-01-07,0,Winter,9.344999999999999,0
Incheon,2024-01-08,4.8,Winter,9.344999999999999,0
Incheon,2024-01-09,4.3,Winter,9.344999999999999,0
Incheon,2024-01-10,6.1,Winter,9.344999999999999,0
Incheon,2024-01-11,8.2,Winter,9.344999999999999,0
Incheon,2024-01-12,6.9,Winter,9.344999999999999,0
Incheon,2024-01-13,5.9,Winter,9.344999999999999,0
Incheon,2024-01-14,6,Winter,9.344999999999999,0
Incheon,2024-01-15,8.4,Winter,9.344999999999999,0
Incheon,2024-01-16,5.4,Winter,9.344999999999999,0
Incheon,2024-01-17,4.5,Winter,9.344999999999999,0
Incheon,2024-01-18,8.1,Winter,9.344999999999999,0
Incheon,2024-01-19,9.8,Winter,9.344999999999999,1
Incheon,2024-01-20,10.8,Winter,9.344999999999999,1
Incheon,2024-01-21,10,Winter,9.344999999999999,1
Incheon,2024-01-22,12.2,Winter,9.344999999999999,1
Incheon,2024-01-23,12,Winter,9.344999999999999,1
Incheon,2024-01-24,12.7,Winter,9.344999999999999,1
Incheon,2024-01-25,7.8,Winter,9.344999999999999,0
Incheon,2024-01-26,5.9,Winter,9.344999999999999,0
Incheon,2024-01-27,6.4,Winter,9.344999999999999,0
Incheon,2024-01-28,5.8,Winter,9.344999999999999,0
Incheon,2024-01-29,6,Winter,9.344999999999999,0
Incheon,2024-01-30,5.2,Winter,9.344999999999999,0
Incheon,2024-01-31,6.3,Winter,9.344999999999999,0
Incheon,2024-02-01,8.5,Winter,9.344999999999999,0
Incheon,2024-02-02,6.3,Winter,9.344999999999999,0
Incheon,2024-02-03,7.2,Winter,9.344999999999999,0
Incheon,2024-02-04,8.3,Winter,9.344999999999999,0
Incheon,2024-02-05,13.5,Winter,9.344999999999999,1
Incheon,2024-02-06,6.7,Winter,9.344999999999999,0
Incheon,2024-02-07,5.3,Winter,9.344999999999999,0
Incheon,2024-02-08,5.7,Winter,9.344999999999999,0
Incheon,2024-02-09,7.3,Winter,9.344999999999999,0
Incheon,2024-02-10,7.5,Winter,9.344999999999999,0
Incheon,2024-02-11,9.9,Winter,9.344999999999999,1
Incheon,2024-02-12,6.3,Winter,9.344999999999999,0
Incheon,2024-02-13,13.8,Winter,9.344999999999999,1
Incheon,2024-02-14,10.5,Winter,9.344999999999999,1
Incheon,2024-02-15,11.4,Winter,9.344999999999999,1
Incheon,2024-02-16,6.3,Winter,9.344999999999999,0
Incheon,2024-02-17,5.8,Winter,9.344999999999999,0
Incheon,2024-02-18,5.1,Winter,9.344999999999999,0
Incheon,2024-02-19,9.7,Winter,9.344999999999999,1
Incheon,2024-02-20,11.4,Winter,9.344999999999999,1
Incheon,2024-02-21,12,Winter,9.344999999999999,1
Incheon,2024-02-22,9.5,Winter,9.344999999999999,1
Incheon,2024-02-23,7.5,Winter,9.344999999999999,0
Incheon,2024-02-24,7.1,Winter,9.344999999999999,0
Incheon,2024-02-25,7.5,Winter,9.344999999999999,0
Incheon,2024-02-26,4.8,Winter,9.344999999999999,0
Incheon,2024-02-27,6.8,Winter,9.344999999999999,0
Incheon,2024-02-28,5.4,Winter,9.344999999999999,0
Incheon,2024-02-29,13.3,Winter,9.344999999999999,1
Incheon,2024-03-01,15.5,Spring,9.6,1
Incheon,2024-03-02,14.4,Spring,9.6,1
Incheon,2024-03-03,9.1,Spring,9.6,0
Incheon,2024-03-04,5.7,Spring,9.6,0
Incheon,2024-03-05,9.3,Spring,9.6,0
Incheon,2024-03-06,8.1,Spring,9.6,0
Incheon,2024-03-07,8.7,Spring,9.6,0
Incheon,2024-03-08,14.3,Spring,9.6,1
Incheon,2024-03-09,8,Spring,9.6,0
Incheon,2024-03-10,7.5,Spring,9.6,0
Incheon,2024-03-11,6,Spring,9.6,0
Incheon,2024-03-12,9.7,Spring,9.6,1
Incheon,2024-03-13,9.9,Spring,9.6,1
Incheon,2024-03-14,7.8,Spring,9.6,0
Incheon,2024-03-15,10.6,Spring,9.6,1
Incheon,2024-03-16,6.4,Spring,9.6,0
Incheon,2024-03-17,12,Spring,9.6,1
Incheon,2024-03-18,8.4,Spring,9.6,0
Incheon,2024-03-19,15.8,Spring,9.6,1
Incheon,2024-03-20,11.4,Spring,9.6,1
Incheon,2024-03-21,8.4,Spring,9.6,0
Incheon,2024-03-22,18.2,Spring,9.6,1
Incheon,2024-03-23,8.5,Spring,9.6,0
Incheon,2024-03-24,6.2,Spring,9.6,0
Incheon,2024-03-25,8.9,Spring,9.6,0
Incheon,2024-03-26,9.8,Spring,9.6,1
Incheon,2024-03-27,7.3,Spring,9.6,0
Incheon,2024-03-28,6.4,Spring,9.6,0
Incheon,2024-03-29,10.5,Spring,9.6,1
Incheon,2024-03-30,8,Spring,9.6,0
Incheon,2024-03-31,8.8,Spring,9.6,0
Incheon,2024-04-01,8.3,Spring,9.6,0
Incheon,2024-04-02,8.2,Spring,9.6,0
Incheon,2024-04-03,5.3,Spring,9.6,0
Incheon,2024-04-04,6,Spring,9.6,0
Incheon,2024-04-05,7.4,Spring,9.6,0
Incheon,2024-04-06,10.3,Spring,9.6,1
Incheon,2024-04-07,7.6,Spring,9.6,0
Incheon,2024-04-08,7.9,Spring,9.6,0
Incheon,2024-04-09,10.3,Spring,9.6,1
Incheon,2024-04-10,8.1,Spring,9.6,0
Incheon,2024-04-11,5.2,Spring,9.6,0
Incheon,2024-04-12,7.6,Spring,9.6,0
Incheon,2024-04-13,6.7,Spring,9.6,0
Incheon,2024-04-14,7.3,Spring,9.6,0
Incheon,2024-04-15,9.5,Spring,9.6,0
Incheon,2024-04-16,6.6,Spring,9.6,0
Incheon,2024-04-17,8.1,Spring,9.6,0
Incheon,2024-04-18,10.5,Spring,9.6,1
Incheon,2024-04-19,7.5,Spring,9.6,0
Incheon,2024-04-20,9.1,Spring,9.6,0
Incheon,2024-04-21,8.6,Spring,9.6,0
Incheon,2024-04-22,8,Spring,9.6,0
Incheon,2024-04-23,6.6,Spring,9.6,0
Incheon,2024-04-24,8.1,Spring,9.6,0
Incheon,2024-04-25,7.9,Spring,9.6,0
Incheon,2024-04-26,6.7,Spring,9.6,0
Incheon,2024-04-27,8.3,Spring,9.6,0
Incheon,2024-04-28,6.5,Spring,9.6,0
Incheon,2024-04-29,7.7,Spring,9.6,0
Incheon,2024-04-30,7.2,Spring,9.6,0
Incheon,2024-05-01,8.3,Spring,9.6,0
Incheon,2024-05-02,8.5,Spring,9.6,0
Incheon,2024-05-03,8.2,Spring,9.6,0
Incheon,2024-05-04,8,Spring,9.6,0
Incheon,2024-05-05,16.3,Spring,9.6,1
Incheon,2024-05-06,9.5,Spring,9.6,0
Incheon,2024-05-07,8.1,Spring,9.6,0
Incheon,2024-05-08,9.6,Spring,9.6,0
Incheon,2024-05-09,10,Spring,9.6,1
Incheon,2024-05-10,10,Spring,9.6,1
Incheon,2024-05-11,17.4,Spring,9.6,1
Incheon,2024-05-12,7.7,Spring,9.6,0
Incheon,2024-05-13,7.4,Spring,9.6,0
Incheon,2024-05-14,8.5,Spring,9.6,0
Incheon,2024-05-15,11.4,Spring,9.6,1
Incheon,2024-05-16,9.6,Spring,9.6,0
Incheon,2024-05-17,8.1,Spring,9.6,0
Incheon,2024-05-18,7.6,Spring,9.6,0
Incheon,2024-05-19,6.7,Spring,9.6,0
Incheon,2024-05-20,7.4,Spring,9.6,0
Incheon,2024-05-21,6.8,Spring,9.6,0
Incheon,2024-05-22,6.5,Spring,9.6,0
Incheon,2024-05-23,6.3,Spring,9.6,0
Incheon,2024-05-24,4.9,Spring,9.6,0
Incheon,2024-05-25,6.5,Spring,9.6,0
Incheon,2024-05-26,9.8,Spring,9.6,1
Incheon,2024-05-27,11.8,Spring,9.6,1
Incheon,2024-05-28,8.4,Spring,9.6,0
Incheon,2024-05-29,7,Spring,9.6,0
Incheon,2024-05-30,5.2,Spring,9.6,0
Incheon,2024-05-31,7.7,Spring,9.6,0
Incheon,2024-06-01,9.8,Summer,8.70999999999999,1
Incheon,2024-06-02,8.7,Summer,8.70999999999999,0
Incheon,2024-06-03,7.1,Summer,8.70999999999999,0
Incheon,2024-06-04,8.2,Summer,8.70999999999999,0
Incheon,2024-06-05,7.4,Summer,8.70999999999999,0
Incheon,2024-06-06,8,Summer,8.70999999999999,0
Incheon,2024-06-07,6.5,Summer,8.70999999999999,0
Incheon,2024-06-08,6.7,Summer,8.70999999999999,0
Incheon,2024-06-09,7.4,Summer,8.70999999999999,0
Incheon,2024-06-10,6.4,Summer,8.70999999999999,0
Incheon,2024-06-11,7.7,Summer,8.70999999999999,0
Incheon,2024-06-12,8.1,Summer,8.70999999999999,0
Incheon,2024-06-13,7.1,Summer,8.70999999999999,0
Incheon,2024-06-14,6.4,Summer,8.70999999999999,0
Incheon,2024-06-15,6.7,Summer,8.70999999999999,0
Incheon,2024-06-16,7.8,Summer,8.70999999999999,0
Incheon,2024-06-17,8.2,Summer,8.70999999999999,0
Incheon,2024-06-18,8,Summer,8.70999999999999,0
Incheon,2024-06-19,5.8,Summer,8.70999999999999,0
Incheon,2024-06-20,6.1,Summer,8.70999999999999,0
Incheon,2024-06-21,8,Summer,8.70999999999999,0
Incheon,2024-06-22,6.3,Summer,8.70999999999999,0
Incheon,2024-06-23,9.2,Summer,8.70999999999999,1
Incheon,2024-06-24,7.8,Summer,8.70999999999999,0
Incheon,2024-06-25,9.4,Summer,8.70999999999999,1
Incheon,2024-06-26,8,Summer,8.70999999999999,0
Incheon,2024-06-27,6.4,Summer,8.70999999999999,0
Incheon,2024-06-28,6.9,Summer,8.70999999999999,0
Incheon,2024-06-29,8.1,Summer,8.70999999999999,0
Incheon,2024-06-30,11.9,Summer,8.70999999999999,1
Incheon,2024-07-01,6,Summer,8.70999999999999,0
Incheon,2024-07-02,13.1,Summer,8.70999999999999,1
Incheon,2024-07-03,13.2,Summer,8.70999999999999,1
Incheon,2024-07-04,13.1,Summer,8.70999999999999,1
Incheon,2024-07-05,18.4,Summer,8.70999999999999,1
Incheon,2024-07-06,16.3,Summer,8.70999999999999,1
Incheon,2024-07-07,6.1,Summer,8.70999999999999,0
Incheon,2024-07-08,5.1,Summer,8.70999999999999,0
Incheon,2024-07-09,8.4,Summer,8.70999999999999,0
Incheon,2024-07-10,7.8,Summer,8.70999999999999,0
Incheon,2024-07-11,6.5,Summer,8.70999999999999,0
Incheon,2024-07-12,5.3,Summer,8.70999999999999,0
Incheon,2024-07-13,6,Summer,8.70999999999999,0
Incheon,2024-07-14,6.5,Summer,8.70999999999999,0
Incheon,2024-07-15,6,Summer,8.70999999999999,0
Incheon,2024-07-16,8.1,Summer,8.70999999999999,0
Incheon,2024-07-17,14,Summer,8.70999999999999,1
Incheon,2024-07-18,16.4,Summer,8.70999999999999,1
Incheon,2024-07-19,7.8,Summer,8.70999999999999,0
Incheon,2024-07-20,16.1,Summer,8.70999999999999,1
Incheon,2024-07-21,20.9,Summer,8.70999999999999,1
Incheon,2024-07-22,16.4,Summer,8.70999999999999,1
Incheon,2024-07-23,13.9,Summer,8.70999999999999,1
Incheon,2024-07-24,8.4,Summer,8.70999999999999,0
Incheon,2024-07-25,4.9,Summer,8.70999999999999,0
Incheon,2024-07-26,15,Summer,8.70999999999999,1
Incheon,2024-07-27,10.7,Summer,8.70999999999999,1
Incheon,2024-07-28,13.6,Summer,8.70999999999999,1
Incheon,2024-07-29,11.6,Summer,8.70999999999999,1
Incheon,2024-07-30,8.4,Summer,8.70999999999999,0
Incheon,2024-07-31,7.3,Summer,8.70999999999999,0
Incheon,2024-08-01,7.5,Summer,8.70999999999999,0
Incheon,2024-08-02,7.6,Summer,8.70999999999999,0
Incheon,2024-08-03,5.8,Summer,8.70999999999999,0
Incheon,2024-08-04,6.3,Summer,8.70999999999999,0
Incheon,2024-08-05,6.8,Summer,8.70999999999999,0
Incheon,2024-08-06,6.2,Summer,8.70999999999999,0
Incheon,2024-08-07,5.8,Summer,8.70999999999999,0
Incheon,2024-08-08,5.2,Summer,8.70999999999999,0
Incheon,2024-08-09,5.4,Summer,8.70999999999999,0
Incheon,2024-08-10,5.9,Summer,8.70999999999999,0
Incheon,2024-08-11,7.3,Summer,8.70999999999999,0
Incheon,2024-08-12,5.6,Summer,8.70999999999999,0
Incheon,2024-08-13,6.6,Summer,8.70999999999999,0
Incheon,2024-08-14,7.4,Summer,8.70999999999999,0
Incheon,2024-08-15,5.2,Summer,8.70999999999999,0
Incheon,2024-08-16,8.9,Summer,8.70999999999999,1
Incheon,2024-08-17,5.4,Summer,8.70999999999999,0
Incheon,2024-08-18,5.7,Summer,8.70999999999999,0
Incheon,2024-08-19,5.9,Summer,8.70999999999999,0
Incheon,2024-08-20,5.6,Summer,8.70999999999999,0
Incheon,2024-08-21,14.8,Summer,8.70999999999999,1
Incheon,2024-08-22,13.3,Summer,8.70999999999999,1
Incheon,2024-08-23,7.4,Summer,8.70999999999999,0
Incheon,2024-08-24,5.1,Summer,8.70999999999999,0
Incheon,2024-08-25,5.1,Summer,8.70999999999999,0
Incheon,2024-08-26,8.6,Summer,8.70999999999999,0
Incheon,2024-08-27,9.3,Summer,8.70999999999999,1
Incheon,2024-08-28,6.5,Summer,8.70999999999999,0
Incheon,2024-08-29,7.3,Summer,8.70999999999999,0
Incheon,2024-08-30,7.7,Summer,8.70999999999999,0
Incheon,2024-08-31,5.6,Summer,8.70999999999999,0
Incheon,2024-09-01,7,Fall,8.359999999999992,0
Incheon,2024-09-02,6.3,Fall,8.359999999999992,0
Incheon,2024-09-03,6.2,Fall,8.359999999999992,0
Incheon,2024-09-04,6.1,Fall,8.359999999999992,0
Incheon,2024-09-05,8.9,Fall,8.359999999999992,1
Incheon,2024-09-06,5.4,Fall,8.359999999999992,0
Incheon,2024-09-07,5.2,Fall,8.359999999999992,0
Incheon,2024-09-08,4.8,Fall,8.359999999999992,0
Incheon,2024-09-09,5.1,Fall,8.359999999999992,0
Incheon,2024-09-10,5.9,Fall,8.359999999999992,0
Incheon,2024-09-11,8,Fall,8.359999999999992,0
Incheon,2024-09-12,4.1,Fall,8.359999999999992,0
Incheon,2024-09-13,11.4,Fall,8.359999999999992,1
Incheon,2024-09-14,5.3,Fall,8.359999999999992,0
Incheon,2024-09-15,9.1,Fall,8.359999999999992,1
Incheon,2024-09-16,7.2,Fall,8.359999999999992,0
Incheon,2024-09-17,7.9,Fall,8.359999999999992,0
Incheon,2024-09-18,4,Fall,8.359999999999992,0
Incheon,2024-09-19,3.9,Fall,8.359999999999992,0
Incheon,2024-09-20,11.8,Fall,8.359999999999992,1
Incheon,2024-09-21,11.5,Fall,8.359999999999992,1
Incheon,2024-09-22,8.6,Fall,8.359999999999992,1
Incheon,2024-09-23,7.6,Fall,8.359999999999992,0
Incheon,2024-09-24,4.5,Fall,8.359999999999992,0
Incheon,2024-09-25,6.6,Fall,8.359999999999992,0
Incheon,2024-09-26,6.5,Fall,8.359999999999992,0
Incheon,2024-09-27,7,Fall,8.359999999999992,0
Incheon,2024-09-28,7.5,Fall,8.359999999999992,0
Incheon,2024-09-29,6.8,Fall,8.359999999999992,0
Incheon,2024-09-30,5.6,Fall,8.359999999999992,0
Incheon,2024-10-01,10.5,Fall,8.359999999999992,1
Incheon,2024-10-02,8.8,Fall,8.359999999999992,1
Incheon,2024-10-03,4.9,Fall,8.359999999999992,0
Incheon,2024-10-04,6.5,Fall,8.359999999999992,0
Incheon,2024-10-05,4.3,Fall,8.359999999999992,0
Incheon,2024-10-06,4.8,Fall,8.359999999999992,0
Incheon,2024-10-07,4.6,Fall,8.359999999999992,0
Incheon,2024-10-08,4.9,Fall,8.359999999999992,0
Incheon,2024-10-09,5.3,Fall,8.359999999999992,0
Incheon,2024-10-10,4.6,Fall,8.359999999999992,0
Incheon,2024-10-11,5.5,Fall,8.359999999999992,0
Incheon,2024-10-12,4.9,Fall,8.359999999999992,0
Incheon,2024-10-13,5.1,Fall,8.359999999999992,0
Incheon,2024-10-14,4.6,Fall,8.359999999999992,0
Incheon,2024-10-15,4,Fall,8.359999999999992,0
Incheon,2024-10-16,5,Fall,8.359999999999992,0
Incheon,2024-10-17,3.6,Fall,8.359999999999992,0
Incheon,2024-10-18,10.8,Fall,8.359999999999992,1
Incheon,2024-10-19,11,Fall,8.359999999999992,1
Incheon,2024-10-20,8.8,Fall,8.359999999999992,1
Incheon,2024-10-21,4,Fall,8.359999999999992,0
Incheon,2024-10-22,9.6,Fall,8.359999999999992,1
Incheon,2024-10-23,12.6,Fall,8.359999999999992,1
Incheon,2024-10-24,6.6,Fall,8.359999999999992,0
Incheon,2024-10-25,4.4,Fall,8.359999999999992,0
Incheon,2024-10-26,4.8,Fall,8.359999999999992,0
Incheon,2024-10-27,4.4,Fall,8.359999999999992,0
Incheon,2024-10-28,5.3,Fall,8.359999999999992,0
Incheon,2024-10-29,4.4,Fall,8.359999999999992,0
Incheon,2024-10-30,8.2,Fall,8.359999999999992,0
Incheon,2024-10-31,4.7,Fall,8.359999999999992,0
Incheon,2024-11-01,4,Fall,8.359999999999992,0
Incheon,2024-11-02,8.3,Fall,8.359999999999992,0
Incheon,2024-11-03,7.4,Fall,8.359999999999992,0
Incheon,2024-11-04,8.5,Fall,8.359999999999992,1
Incheon,2024-11-05,8.7,Fall,8.359999999999992,1
Incheon,2024-11-06,9.2,Fall,8.359999999999992,1
Incheon,2024-11-07,6.3,Fall,8.359999999999992,0
Incheon,2024-11-08,4.5,Fall,8.359999999999992,0
Incheon,2024-11-09,4,Fall,8.359999999999992,0
Incheon,2024-11-10,5.4,Fall,8.359999999999992,0
Incheon,2024-11-11,6.4,Fall,8.359999999999992,0
Incheon,2024-11-12,6.9,Fall,8.359999999999992,0
Incheon,2024-11-13,5.5,Fall,8.359999999999992,0
Incheon,2024-11-14,4.3,Fall,8.359999999999992,0
Incheon,2024-11-15,4.9,Fall,8.359999999999992,0
Incheon,2024-11-16,9,Fall,8.359999999999992,1
Incheon,2024-11-17,13.3,Fall,8.359999999999992,1
Incheon,2024-11-18,12.6,Fall,8.359999999999992,1
Incheon,2024-11-19,4.2,Fall,8.359999999999992,0
Incheon,2024-11-20,3.7,Fall,8.359999999999992,0
Incheon,2024-11-21,8.6,Fall,8.359999999999992,1
Incheon,2024-11-22,9.2,Fall,8.359999999999992,1
Incheon,2024-11-23,5,Fall,8.359999999999992,0
Incheon,2024-11-24,4.4,Fall,8.359999999999992,0
